Hash(vPC),Name
0x41514AA0,ATTACH_CAMERASHOT
0x59BBAA8,DETACH_CAMERASHOT
0xCBA91134,CAMERASHOT_IS_VISIBLE_ACTOR
0xA1C665E0,CAMERASHOT_ADD_ARC_BEHAVIOR
0x59AE458A,CAMERASHOT_ADD_LOOKSTICK_ROTATION_BEHAVIOR
0xDA50B18B,CREATE_AIMRAMP_IN_LAYOUT
0x86066A65,UPDATE_AIMRAMP
0xA923A22D,CREATE_CUTSCENEOBJECT_IN_LAYOUT
0xFDBE95AE,GET_CAMERA_FROM_CUTSCENEOBJECT
0xFB28AE8D,PLAY_CUTSCENEOBJECT
0x7E9CC966,GET_CAMERASHOT_FROM_CUTSCENEOBJECT
0xC0CD3C96,CUTSCENEOBJECT_ADD_TRANSITION_HOLD
0xFC676413,CUTSCENEOBJECT_ADD_TRANSITION_LERP
0xCC61CC5F,CUTSCENEOBJECT_ADD_TRANSITION_EASE_IN
0x1AD38A53,CUTSCENEOBJECT_ADD_TRANSITION_EASE_OUT
0xDB07C72B,CUTSCENEOBJECT_ADD_TRANSITION_EASE_IN_OUT
0x94B288F9,CUTSCENEOBJECT_ADD_TRANSITION_INDEFINITE
0xA9AB9A06,CUTSCENEOBJECT_ADD_TRANSITION_DECORATOR
0x7A48EDDF,CUTSCENEOBJECT_ADD_TRANSITION_FIXED
0xA776763,CUTSCENEOBJECT_GET_CURRENT_TRANSITION_TYPE
0xBE3F0168,END_CURRENT_TRANSITION_FROM_CUTSCENEOBJECT
0x18643DC2,SET_CUTSCENEOBJECT_PAUSED
0xD5C66699,IS_CUTSCENEOBJECT_PAUSED
0xE147BA8E,CHECK_CUTSCENE_COLLISIONS
0x3D26D852,GET_CUTSCENEOBJECT_SEQUENCE
0xDCD3A7DE,CUTSCENEOBJECT_SET_RECENTER_GAMECAM
0xF74B5ADE,SET_CUTSCENEINPUTS_TARGET_GUID
0x25A58402,ADD_CAMERATRANSITION_EVENT_HUDFADEIN
0x269F5C75,ADD_CAMERATRANSITION_EVENT_HUDFADEOUT
0x699332B0,ADD_CAMERATRANSITION_EVENT_GAMECAMERARESET
0x3A8487A6,ADD_CAMERATRANSITION_EVENT_GAMECAMERARESETTILT
0x8D7070F3,ADD_CAMERATRANSITION_EVENT_CUTGAMECAMERABEHINDPLAYER
0xE7A1C191,CANCEL_CUTSCENE_TUNER_PLAYBACK
0x93050734,GET_CUTSCENE_TUNER_CUTSCENEOBJECT
0x74EE96B8,GET_CUTSCENE_TUNER_SCRIPT_NAME
0xD8218A5B,GET_CUTSCENE_TUNER_CUTSCENE_INDEX
0x6AD6A400,CREATE_CAMERA_FOCUS_POINT
0x76876FEA,CREATE_CAMERA_FOCUS_POINT_OBJECT
0x7A6146DB,CREATE_CAMERA_FOCUS_POINT_OBJECT_WITH_TUNING
0xCA8CC5CE,IS_CAMERA_FOCUS_ACTIVE
0x78D29E49,SET_CAMERA_FOCUS_ENABLED
0x80D63DAC,IS_CAMERA_FOCUS_ENABLED
0x2148298D,SET_CAMERA_FOCUS_PROMPT_ENABLED
0x52B9A693,IS_CAMERA_FOCUS_PROMPT_ENABLED
0x6FDE0A8C,SET_CAMERA_FOCUS_PLAYER_INPUT_DISABLED
0x4A3AE626,SET_CAMERA_FOCUS_PLAYER_INVULNERABLE
0x21633E5F,SET_CAMERA_FOCUS_PROMPT_TEXT
0x48C3D85A,SET_CAMERA_FOCUS_OBJECT
0x505A8057,SET_DEBUG_DRAW
0xFF0B53EF,GET_DEBUG_DRAW_STATE
0xA81DABA3,SCRIPT_BREAKPOINT
0x5AC72FCC,GRINGO_DEBUG_CHECK_SOUND
0x9FEFA743,DISABLE_ACTOR_REFCOUNTING
0xBC52445,GET_SCRIPT_NAME
0x960DB7A5,GET_SHORT_SCRIPT_NAME
0x245B6AB6,TERMINATE_THIS_SCRIPT
0x9C424E0D,GET_THIS_SCRIPT_ID
0x45F7D589,IS_SCRIPT_VALID
0xDEAB87AB,DOES_SCRIPT_EXIST
0x687ECC3C,IS_EXITFLAG_SET
0x60A7FF09,TERMINATE_SCRIPT
0x2F109475,ADD_PERSISTENT_SCRIPT
0xC605E92F,REMOVE_PERSISTENT_SCRIPT
0xC0C6245E,RAND_SET_SEED
0xF8D0D165,RAND_INT_RANGE
0xCA6229BF,RAND_FLOAT_RANGE
0x1D69F321,RAND_INT_RANGE_DIFFERENT
0x5D934CCB,RAND_FLOAT_GAUSSIAN
0x973BC454,FILE_START_PATH
0x63CDBB01,FILE_ADD_TO_PATH
0x9A202E1B,FILE_END_PATH
0x6F323C5F,FILE_GET_CURRENT_PATH
0x436CE75A,GET_X
0xB0FF6A1,GET_Y
0x25A02BC1,GET_Z
0x836466F8,VNORMALIZE
0x4D629653,VCROSS
0x30A9FA0A,VDOT
0x13530581,VSCALE
0x1BD78730,ROTATE_VECTOR_XZ
0xACF9A5E4,FABS
0x5AABFA97,ABS
0x55842354,SIN_DEGREE
0x430207A4,COS_DEGREE
0x9BD37A3D,TAN_DEGREE
0x69BE2817,ATAN_DEGREE
0x8A0D25F2,ATAN2_DEGREE
0x3DD1DC3F,GET_ANGLE_BETWEEN_VECTORS_DEGS
0x5842B9D1,GET_CURRENT_GAME_TIME
0xF83666A6,GET_CURRENT_UNWARPED_TIME
0x17CEE67A,GET_SYSTEM_TIME
0xD66B6C8E,GET_TIMESTAMP
0xC589CD7D,GET_UTC_TIME
0x49F96787,GET_UNWARPED_REALTIME_SECONDS
0x6E189771,GET_PROFILE_TIME
0x59466B4D,GET_LAST_FRAME_TIME
0x676167C3,LOG_MESSAGE
0xFD25473E,LOG_WARNING
0x906C42FD,LOG_ERROR
0xEF7427B,GET_TARGET_ACTOR
0x776356,GRINGO_SET_TARGET_OBJECT
0x533AD3F2,GET_TARGET_OBJECT
0x7C858A47,IS_GRINGO_VALID
0xADA2EA30,GET_GRINGO_ACTIVATION_SPHERE
0xFD0AA999,DISABLE_GRINGO_STREAMING_CHECKS
0x71BE51F4,ENABLE_GRINGO_STREAMING_CHECKS
0x5E586923,GRINGO_ALLOW_ACTIVATION
0x52261CE0,GRINGO_IS_ACTIVATION_ALLOWED
0x358F874F,IS_DEBUGKEY_DOWN
0xCBC97619,IS_DEBUGKEY_PRESSED
0xC3297B50,IS_BUTTON_DOWN
0x7BCB3F15,IS_BUTTON_PRESSED
0xB04EB731,IS_BUTTON_RELEASED
0x23C9C74A,GET_ANALOG_BUTTON_VALUE
0xC1F9AC6B,GET_ANALOGUE_ACTION
0x9AAF7E28,GET_STICK_X
0x7C6D41A4,GET_STICK_Y
0x52B2F3F0,RESET_TIME_SINCE_LAST_INPUT
0xD4DEBC08,GET_TIME_SINCE_LAST_INPUT
0xBEC2871A,GET_TIME_SINCE_LAST_MOVESTICK_INPUT
0xEF4F4F20,GET_TIME_SINCE_LAST_BUTTON_INPUT
0x5598C970,IS_RIGHT_MOUSE_DOWN
0xDC4B85A8,IS_RIGHT_MOUSE_PRESSED
0xB59B352A,IS_RIGHT_MOUSE_RELEASED
0x5AC5CE22,IS_LEFT_MOUSE_DOWN
0x7D4535A1,IS_LEFT_MOUSE_PRESSED
0x55ADBA8B,GET_MOUSE_AXIS_X
0x455A19E4,GET_MOUSE_AXIS_Y
0x5FE80264,GET_MOUSE_SENSITIVITY
0xF7974EBA,DEBUG_DRAW_VECTOR
0x7C55C775,DEBUG_DRAW_LINE
0x4A1BAD30,DEBUG_DRAW_SPHERE
0x993E45D8,DEBUG_DRAW_STRING
0x3C2D93C1,DRAW_STRING_CURRENT_FONT
0x73BE57AF,SET_DEBUG_FADE_STATE
0x48FBB83D,RETRIEVE_GAME_STATE
0x800D6D89,STORE_GAME_STATE
0xE1124E00,RESET_STORED_DATA
0x7045C4E,RESET_GAME
0x3B1B6407,IS_GAME_RESETTING
0xB2D5E4B,GET_DISTRICTS_NAME
0x7C5901EF,LOAD_GAME
0x234F932,LOAD_SOFT_SAVE
0x9C5D8D5,SAVE_GAME
0x1A3BAC68,SAVE_SOFT_SAVE
0xED40F27D,SAVE_MANAGER_HARD_SAVE
0x8C710D3E,SAVE_MANAGER_HARD_LOAD
0x17F34613,SAVE_MANAGER_CREATE_SAVE_DISPLAY_NAME
0x20CE8AA8,SAVE_MANAGER_REGISTER_DATA
0x8E867DDD,SAVE_MANAGER_SET_SAVE_VERSION
0x6E79F939,SAVE_MANAGER_SET_SAVE_VERSION_FOR_TYPE
0x3E647734,SAVE_MANAGER_CREATE_SAVE_FILE
0xE8637D2B,SAVE_MANAGER_REGISTER_STATS
0x6D59A25F,SAVE_MANAGER_REGISTER_PROFILE_STATS
0x1D177160,SAVE_MANAGER_IS_SAVING_DISABLED
0x1ADA1769,SAVE_MANAGER_IS_SP_SAVING_DISABLED
0xAABE1330,DOES_FILE_EXIST
0xD44F7102,WRITE_TO_FILE
0x6D9AA768,IS_DEV_BUILD
0xA369B36F,IS_PS3
0x99989FCD,IS_PS4
0x92E03425,IS_SWITCH
0x16C54BC5,IS_PC
0x4BA92498,IS_DISK_CACHE_PRIMED
0xFDDB1BFA,GET_LAST_MOUSE_MOVEMENT
0xC3C0F1F2,IS_PLAYER_SIGNED_IN
0xA183D927,GET_LOCAL_PLAYER_NAME
0x8BD88B43,GET_NUM_WORLD_CAMERAS
0x1C7C0F86,GET_WORLD_CAMERA_AT_INDEX
0x836F42DA,GET_CLOSEST_WORLD_CAMERA
0x6F32A4E2,PAUSE_GAME
0xBF2CD82,UNPAUSE_GAME
0x57246C02,IS_GAME_PAUSED
0xF0DDF83D,SET_SCRIPT_CUTSCENE_ACTIVE
0x81A7CDB6,SET_TREE_COST_MODIFIER
0x2A04518E,SET_USES_QUAD_IK_FIX
0x4FC61E5F,SET_VISIBILITY_FOV_CLAMP
0x3B417D4E,SET_MISSION_INFO
0x2092A6E,CLEAR_MISSION_INFO
0x6CD7DCE1,GET_COMMANDLINE_START_POS
0xCB93120,SET_START_POS
0x814D97E8,IS_STARTPOS_IN_COMMANDLINE
0x5401F0CA,SCRIPT_DONE_LOADING
0x85A30503,LAUNCH_NEW_SCRIPT
0xA602F586,LAUNCH_NEW_SCRIPT_WITH_ARGS
0x7CE2C2E1,IS_LAUNCH_RETAIL
0xD8E31D42,IS_SIMULATE_START_PRESS
0x9A73C2CD,IS_SIMULATE_START_MULTIPLAYER
0xD90DB78D,IS_D11_CUTSCENE_HACK
0x554FC5E0,IS_DISPLAY_WIDESCREEN
0x6226328F,GET_EXP_MODE_PROMPT_STATE
0x59F98CA9,SET_EXP_MODE_PROMPT_STATE
0xB5401D4A,GET_GAME_EDITION
0x50AE988A,FIND_NEAREST_COVER_LOCATION
0x9265B24B,FIND_COVER_LOCATIONS_IN_VOLUME
0x8DFF31DF,GET_COVER_LOCATION_BASE_POSITION
0x620178B3,GET_COVER_LOCATION_DIRECTION
0xA7F84C2F,GET_COVER_LOCATION_POSITION
0x90AD2C2D,IS_COVER_LOCATION_VALID
0x6BA6BC9B,ADD_AI_COVERSET_FOR_PROPSET
0xC46DAB3,ENABLE_CURVE
0xA5FF6076,ARE_CURVES_IN_RANGE
0xE018669,START_CURVE_QUERY
0x8C37CA1A,GET_CURVE_BY_NAME
0x9398BE8F,IS_CURVE_QUERY_VALID
0x8E551A7C,GET_NUM_POINTS_IN_CURVE_QUERY
0xBADCF1E9,GET_NUM_CURVES_IN_CURVE_QUERY
0xE531DCAE,GET_POINT_FROM_CURVE_QUERY
0xB4D1D8A3,GET_CURVE_FROM_CURVE_INDEX_IN_CURVE_QUERY
0xBD4E48A6,GET_CURVE_FROM_POINT_INDEX_IN_CURVE_QUERY
0x90B514B9,GET_CLOSEST_POINT_TO_CURVE_CURVE_QUERY
0x4F8FAF8F,REMOVE_CURVE_FROM_CURVE_QUERY_USING_CURVE
0x39DA0B3A,CURVE_CALCULATE_DISTANCE_BY_STEP_SIZE
0x49D2C1DA,CURVE_CALCULATE_DISTANCE_BY_FORCED_COMPONENT_SUBDIVISION_BOUNDS
0x8270CE81,RELEASE_CURVE
0xE1007398,GET_CURVE_TYPE
0x9A933060,GET_CURVE_NAME
0x1CDF1EC4,GET_CURVE_POINT
0x74460602,SET_CURVE_ACTIVE
0xA7BB9E5E,SET_CURVE_WEIGHT
0xF0441E47,CURVE_NETWORK_POINT_GET_DISTANT_POINT
0xD89902F1,CUTSCENE_MANAGER_DOES_CUTSCENE_EXIST
0x99D215B4,CUTSCENE_MANAGER_LOAD_CUTFILE
0xA6CFA220,CUTSCENE_MANAGER_IS_CUTFILE_LOADED
0xFE90DCB,CUTSCENE_MANAGER_GET_LOADED_CUTFILE
0x7716B12B,CUTSCENE_MANAGER_RESUME_LOADING
0xFD300D15,CUTSCENE_MANAGER_LOAD_CUTSCENE
0xEDF1D0B4,CUTSCENE_MANAGER_IS_CUTSCENE_LOADED
0xE7F781B8,CUTSCENE_MANAGER_UNLOAD_CUTSCENE
0x98A9AC9E,CUTSCENE_MANAGER_PLAY_CUTSCENE
0x9E6CAD1D,CUTSCENE_MANAGER_STOP_CUTSCENE
0xA61FA36B,CUTSCENE_MANAGER_IS_CUTSCENE_PLAYING
0xDE339CE1,CUTSCENE_MANAGER_IS_CUTSCENE_FINISHED
0x82F80FEA,CUTSCENE_MANAGER_SET_TRANSITION_FROM_GAMECAMERA
0xCBE7BE6A,CUTSCENE_MANAGER_SET_TRANSITION_TO_GAMECAMERA
0x9E6A776F,CUTSCENE_MANAGER_RESET_GAMECAMERA_ON_EXIT
0x47FAE768,CUTSCENE_MANAGER_ORIENT_GAMECAMERA_ON_EXIT
0x93F356F4,CUTSCENE_MANAGER_SKIP_UI_STACK_POP
0xE808BFFB,CUTSCENE_MANAGER_SET_SKIP_UI_STACK_POP
0xE0BE8235,CUTSCENE_MANAGER_SET_HIDE_NONCUTSCENE_ACTORS
0x7653788C,CUTSCENE_MANAGER_CAN_SET_POST_CUTSCENE_POSES
0x98D0F458,CUTSCENE_MANAGER_CLEAR_CAN_SET_POST_CUTSCENE_POSES
0xAC5043C5,CUTSCENE_MANAGER_GET_CURRENT_TIME
0x7263860F,CUTSCENE_MANAGER_GET_CURRENT_FRAME
0x2DB208A1,CUTSCENE_MANAGER_GET_TOTAL_FRAMES
0x1501F924,CUTSCENE_MANAGER_ENUMERATE_CUTXML_NAMES
0xC677BF51,CUTSCENE_MANAGER_GET_NUM_CUTXML_NAMES
0xC2B5BDDF,CUTSCENE_MANAGER_GET_CUTXML_NAME
0xA5691922,CUTSCENE_MANAGER_GET_NUM_CUTSCENE_ACTORS
0xC6557710,CUTSCENE_MANAGER_GET_CUTSCENE_ACTOR_NAME
0xED0BA189,CUTSCENE_MANAGER_GET_CUTSCENE_ACTOR
0xEA8E6112,CUTSCENE_MANAGER_GET_CUTSCENE_ACTORENUM
0xB2F2A7F2,CUTSCENE_MANAGER_GET_CUTSCENE_ACTOR_BY_INDEX_START_ORIENT
0x9410D992,CUTSCENE_MANAGER_GET_CUTSCENE_ACTOR_BY_INDEX_END_ORIENT
0xD9E4A8DA,CUTSCENE_MANAGER_GET_NUM_CUTSCENE_PROPS
0xEBAB5F62,CUTSCENE_MANAGER_GET_CUTSCENE_PROP_NAME
0x5DB05BBC,CUTSCENE_MANAGER_GET_CUTSCENE_PROP
0x3BDB2ADF,CUTSCENE_MANAGER_GET_CUTSCENE_PROP_BY_NAME
0x79C748BE,CUTSCENE_MANAGER_GET_CUTSCENE_PROP_BY_INDEX_START_ORIENT
0xA56DCCF2,CUTSCENE_MANAGER_GET_CUTSCENE_PROP_BY_INDEX_END_ORIENT
0x3D014AB1,CUTSCENE_MANAGER_HIDE_ACTOR
0xB550D120,CUTSCENE_MANAGER_SHOW_ACTOR
0xD79C7D6A,CUTSCENE_MANAGER_GET_INITIAL_STREAMING_LOAD_SCENE_EXT
0x5C553565,CUTSCENE_MANAGER_GET_FINAL_STREAMING_LOAD_SCENE_EXT
0xB0479CB8,CUTSCENE_MANAGER_SET_FINAL_STREAMING_LOAD_SCENE_EXT
0x35DBDD67,CUTSCENE_MANAGER_SET_ASSET_OVERRIDE
0x250232CF,CUTSCENE_MANAGER_SET_ASSET_OVERRIDE_ACTORENUM
0x7007019D,CUTSCENE_MANAGER_SET_ASSET_OVERRIDE_ACTOR
0x24F97294,CUTSCENE_MANAGER_GET_SCRIPT_EVENT_DATA
0xDE79FA4E,CUTSCENE_MANAGER_GET_SCRIPT_EVENT_DESCRIPTION
0x2B45FADE,CUTSCENE_MANAGER_CLEAR_SCRIPT_EVENT
0x50A2051C,CUTSCENE_MANAGER_SET_WAS_JOHN_NOW_JACK_IN_RCM_CUTSCENE
0x9AC89564,DECOR_GET_BOOL_VERBOSE
0xFAC315B7,DECOR_GET_FLOAT_VERBOSE
0x1F003E6C,DECOR_GET_INT_VERBOSE
0x8E101F5C,DECOR_SET_BOOL
0xBC7BD5CB,DECOR_SET_FLOAT
0xDB718B21,DECOR_SET_INT
0xAAED0B69,DECOR_SET_VECTOR
0x53D3FB4A,DECOR_SET_STRING
0x44F8BCC5,DECOR_SET_OBJECT
0xEDF99C77,DECOR_CHECK_STRING
0x6A0FE2A0,DECOR_GET_STRING_HASH
0xDBCE51E0,DECOR_GET_BOOL
0x8DE5382F,DECOR_GET_FLOAT
0xDDDE59B5,DECOR_GET_INT
0x56E84C59,DECOR_GET_VECTOR
0x24F2E859,DECOR_GET_OBJECT
0xA0773F5C,DECOR_CHECK_EXIST
0xE0E2640B,DECOR_REMOVE
0xFDB9E349,DECOR_REMOVE_ALL
0x728B211,DLC_PRE_INIT_CONTENT
0xEC86DB0E,DLC_INIT_CONTENT
0xF4D0807E,DLC_INIT_STRINGTABLE_STREAMABLES
0x853F71F6,DLC_IS_CONTENT_PURCHASED_FLAGS
0x2F78AEFA,DLC_UNMOUNT_PACK
0x9CB5372B,FIND_NEAREST_DOOR
0x9CE0AA24,GET_DOOR_FROM_OBJECT
0x7F0F079B,IS_DOOR_VALID
0x19FB9518,IS_DOOR_LOCKED
0x184924E2,SET_DOOR_LOCK
0x48659CD7,IS_DOOR_CLOSED
0x211DD9D2,IS_DOOR_OPENED
0x52BB0836,IS_DOOR_OPENING
0xCBA9F32C,IS_DOOR_CLOSING
0xD3300956,SET_DOOR_AUTO_CLOSE
0x5BCFC899,SET_DOOR_CURRENT_SPEED
0x30503E81,OPEN_DOOR
0xAACB4435,OPEN_DOOR_DIRECTION
0xCF89BC95,OPEN_DOOR_FAST
0xBA51D02E,OPEN_DOOR_DIRECTION_FAST
0x75B1736,CLOSE_DOOR
0xFEEC0767,CLOSE_DOOR_FAST
0x3B25299D,SET_ALL_DOOR_LOCKS_VISIBLE
0x468DDDB3,SET_DOOR_LOCK_VISIBLE
0xDAD47AE6,IS_DOOR_OPEN_IN_DIRECTION
0xBA6C3E92,IS_ACTOR_VALID
0x8B217CAC,GET_ACTORENUM_FROM_STRING
0x63D6551C,IS_ACTOR_ON_FOOT
0xB7CE8FCC,GET_ACTOR_OFFSET_WORLD_COORDS
0x50A3BF5D,ACTORS_IN_RANGE
0xAD6AF65C,GET_ACTOR_VELOCITY
0xE173CE48,GET_ACTOR_HEIGHT
0xAB8A1C15,SET_GLOBAL_ACTOR_WEAPON_BIAS
0xDAD46FAB,RESET_GLOBAL_ACTOR_WEAPON_BIAS
0xA2DEC153,LOCATE_ACTOR_OF_TYPE
0x5F655C68,IS_AREA_OBSTRUCTED
0x733E811,IS_AREA_OBSTRUCTED2
0x6AC01FCB,GET_ACTORENUM_SPECIES
0xEE0AB3DD,GET_ACTORENUM_ACTOR_BASE_TYPE
0x6AFF3122,GET_ACTORENUM_AVATAR_GROUP
0x7D397CAA,GET_ACTORENUM_MP_ANIM_SET_NAME
0x8DAC4359,GET_ACTORENUM_MP_VOICE_NAME
0xDE0B9673,SET_ACTOR_STAMINA
0xAC232F6E,GET_ACTOR_GAIT_TYPE
0xDB993A4F,GET_ACTOR_POSTURE
0x708D9BD3,SET_ACTOR_POSTURE
0xDCC91F8C,RESET_ACTOR_GAITS
0xABFD3560,GET_ACTOR_TYPE
0x2091F142,IS_ACTOR_MALE
0x9C42B7A2,SET_ACTOR_SEX
0x4C94EB9E,SET_ACTOR_IS_COMPANION
0x8392855D,SET_ACTOR_IS_THE_BEASTMASTER
0xE9D86A7A,SET_ACTOR_TIME_OF_LAST_CRIME
0x2CB5D7AF,DESTROY_IMPAIRED_ACTORS
0xA842786,IS_PLAYER_WEAPON_ZOOMED
0x8E0769F3,IS_ACTOR_ANIMAL
0xF6BF4242,IS_ACTOR_CROUCHING
0x25670955,IS_ACTOR_FLYING
0x882C84DC,IS_ACTOR_HUMAN
0xDFF96719,IS_ACTOR_JUMPING
0x4B441DC4,IS_ACTOR_SHOOTING
0x6396ABB7,IS_ACTOR_BLINDFIRING
0x39C518DB,IS_ACTOR_RELOADING
0x886BD8AD,IS_ACTOR_THROWING
0x3612AC73,IS_ACTOR_WHISTLING
0xE975BE40,IS_ACTOR_ON_LADDER
0xE27EBCBD,IS_ACTOR_OUTDOORS
0x17D270E,SUSPEND_MOVER
0xE29F0A39,ENABLE_MOVER
0x13E6B5EE,SET_MOVER_FROZEN
0x9C12BD5A,IS_MOVER_FROZEN
0x63925367,SET_ACTOR_USE_COARSE_BOUNDS
0x61664EC0,SUPRESS_MOVER_COLLISIONS
0x709EC06C,IS_ACTOR_ON_GROUND
0x8ED9DAFC,IS_ACTOR_ON_PATH
0x7D65D9C7,IS_ACTOR_IN_WATER
0x7B4F9EAC,GET_ACTOR_STUCK_STATE
0xE39E89BD,IS_ACTOR_IN_FIRE_VOLUME
0x8842C62D,IS_ACTOR_RIDEABLE
0x19F3CB6B,SET_ACTOR_RIDEABLE
0x4CF7C3E,GET_VEHICLE_BUMP_COUNT
0xE9BA223,RESET_VEHICLE_BUMP_COUNT
0x5FEA3E61,SET_CUSTOM_ANIM_SPEED
0x35D8B4AA,ACTOR_RESET_ANIMS
0xB5E1904,SET_ACTOR_CAN_PLAY_BORED_IDLES
0x50ED77F1,SET_ACTOR_CAN_PLAY_GESTURES
0xDA2F6203,ACTOR_ENABLE_VARIABLE_MESH
0x5DE31288,ACTOR_IS_VARIABLE_MESH_ENABLED
0x6D3E430D,ACTOR_SET_GRABBED_BY_CUTSCENE
0x776999DB,ACTOR_IS_GRABBED_BY_CUTSCENE
0x488C95C4,ACTOR_IS_HIDDEN_BY_CUTSCENE
0xCC3D8F6,IS_ACTOR_FULLY_FADED_EXT
0x55AACDFD,SET_ACTOR_HEARING_MAX_RANGE
0x21CE712F,GET_ACTOR_VISION_FIELD_OF_VIEW
0xF8F3FE84,SET_ACTOR_VISION_FIELD_OF_VIEW
0x4A4B4B26,GET_ACTOR_VISION_MAX_RANGE
0x4E3E9B70,SET_ACTOR_VISION_MAX_RANGE
0x5C8DD257,SET_UNIVERSAL_VISION_RANGE_MULTIPLIER
0x8D5175A8,SET_ACTOR_VISION_XRAY
0xBFABD82E,GET_ACTOR_VISION_XRAY
0xAAC96EFF,GET_ACTOR_CURRENT_WEAPON_AI_PARAMETERS
0x9CD3385E,GET_ACTOR_ALLOW_BUMP_REACTIONS
0xC52B5F18,SET_ACTOR_ALLOW_BUMP_REACTIONS
0xEB7B0FAA,SET_ACTOR_ALLOW_NM_BUMP_REACTIONS
0x2C6A5FAC,SET_RCM_ACTOR_CALL_OVER_ENABLE
0xE4AA7B35,SET_RCM_WAS_JOHN_NOW_JACK
0xD15B53F8,SET_RCM_ACTOR_CALL_OVER_SUPPRESS
0xC28A5950,SET_ACTOR_ALLOW_PLAYER_GREET_RESPONSES
0x3D7C2F,SET_ACTOR_ALLOW_WEAPON_REACTIONS
0xBAF9D599,SET_ACTOR_ALLOW_WEAPON_REACTION_FLEE
0x78B7976E,GET_ACTOR_WEAPON_REACTION_ACTOR_TYPE
0x18BA1216,SET_ACTOR_WEAPON_REACTION_ACTOR_TYPE
0x634B4D1,SET_PLAYER_CAUSE_WEAPON_REACTIONS
0xD9934D6E,SET_ACTOR_WEAPON_REACTION_NO_FLEE_HACK
0xA23F215,SET_ACTOR_OBSERVED_TARGETED_REACTIONS
0xFFDA2D88,SET_PLAYER_CAUSE_WEAPON_REACTION_COMBAT
0x7B7D1742,SET_ACTOR_REACT_TO_LASSO
0x76A72D9A,SET_ACTOR_ALLOW_DISARM
0x2B403538,SET_ANIMAL_CAN_ATTACK
0x5D9DB7A5,GET_CURRENT_GRINGO
0x527CB774,SET_ACTOR_GRINGO_RESTRICTION
0x660DBDDD,CLEAR_ACTOR_GRINGO_RESTRICTION
0xF04335A6,MAKE_ACTOR_READY_FOR_ACTION
0xFB2B0CCF,IS_ACTOR_READY_FOR_ACTION
0xA41B161C,REPORT_GRINGO_USE_PHASE
0x9028B082,CLEAR_ALL_CORPSES
0x90F9555B,CAN_PLAYER_DIE
0xA9691E66,CLEAR_ACTOR_MAX_SPEED
0x9CB01B27,SET_ACTOR_MAX_SPEED
0x950B8870,SET_ACTOR_MAX_SPEED_ABSOLUTE
0x36D75D5,CLEAR_ACTOR_MIN_SPEED
0xA854EE99,SET_ACTOR_MIN_SPEED
0x4D4A734,SET_ACTOR_MIN_SPEED_ABSOLUTE
0x627E52EA,GET_ACTOR_MAX_SPEED
0x56DE7F21,GET_ACTOR_MAX_SPEED_ABSOLUTE
0x8D0DCEB6,GET_ACTOR_MIN_SPEED
0x9D78931,SET_ACTOR_SPEED
0x68D4A021,CLEAR_LAST_ATTACK
0xEB40C2FC,GET_LAST_ATTACK_TARGET
0x69FA5315,GET_LAST_ATTACK_TIME
0x8C221B4D,GET_DAMAGE_BY_LOCAL_PLAYER
0x129B715,GET_ACTOR_COMBAT_CLASS
0x44B7FF7E,BEGIN_DUEL
0x4E86F0B5,CANCEL_DUEL
0x82A6B8FC,ADD_DUEL_HOSTAGE
0x33CE5435,GET_CURRENT_DUEL_SCORE
0x3E5C3C2D,SET_DUEL_DIFFICULTY
0x8007587C,GET_ACTOR_EXEMPT_FROM_AMBIENT_RESTRICTIONS
0x4D0A87BF,SET_ACTOR_EXEMPT_FROM_AMBIENT_RESTRICTIONS
0x6695E185,ADD_CAPABILITY
0x29AEB2DB,REMOVE_CAPABILITY
0xD3D8E8ED,HAS_CAPABILITY
0x2B8C3258,GET_LAST_ON_SCREEN_TIME_FOR_ACTOR
0xA4B5275C,NET_SET_NODE_REPLICATION
0x382E7CCC,SET_ACTOR_ACTION_SIGNAL
0x415F9BC3,TOGGLE_ACTOR_ACTION_SIGNAL_ON
0x4F605632,TOGGLE_ACTOR_ACTION_SIGNAL_OFF
0x2365961,GET_ACTOR_MELEE_TARGETED_BY
0xD079EB62,SET_ACTOR_CAN_DEADEYE_TAG_ANYTHING
0x47930AA4,SET_ACTOR_AUTO_TRANSITION_TO_DRIVER_SEAT
0xEDC806BA,SET_ACTOR_FLY_FX
0x7A746D3A,SET_ACTOR_MOVE_CONFLICT_HIGH_PRIORITY
0x32CB0E86,SET_ACTOR_MOVE_CONFLICT_ALLOWED_TO_RUN_OVER_SMALL_ANIMALS
0x4CB24141,SET_ACTOR_IS_AMBIENT
0x880DBF5,SET_ACTOR_IS_SHOPKEEPER
0x199600FA,SET_ACTOR_SHOULD_TAUNT
0xB9744BE7,SET_ACTOR_CAN_BUMP
0xBADB24FB,SET_ACTOR_MAX_FRESHNESS
0xF1D2A13E,GET_ACTOR_MAX_FRESHNESS
0x5E54E254,MAKE_BIRD_FLY_FROM_POINT
0x4911EB99,IS_EVENT_VALID
0x184BD1BC,GET_EVENT_FROM_OBJECT
0xB64DDA6F,GET_OBJECT_FROM_EVENT
0xF7DA8F09,COPY_EVENT
0xD938B523,GET_EVENT_LAYOUT
0x6D660453,GET_EVENT_TYPE
0xE2ED95CC,GET_EVENT_TARGET_AS_OBJECT
0xBDD4D4D5,GET_EVENT_TARGET_AS_PHYSINST
